id;reviewId;content;score;sentiment_label;sentiment_score;PIX_Pessoa1;PIX_Pessoa2;Login/Autenticação_Pessoa1;Login/Autenticação_Pessoa2;Performance_Pessoa1;Performance_Pessoa2;Interface/Usabilidade_Pessoa1;Interface/Usabilidade_Pessoa2;Empréstimos/Crédito_Pessoa1;Empréstimos/Crédito_Pessoa2;Pagamentos/Boletos_Pessoa1;Pagamentos/Boletos_Pessoa2;Saldo/Extrato_Pessoa1;Saldo/Extrato_Pessoa2;Atendimento_Pessoa1;Atendimento_Pessoa2;Cadastro/Conta_Pessoa1;Cadastro/Conta_Pessoa2;Investimentos_Pessoa1;Investimentos_Pessoa2;Segurança_Pessoa1;Segurança_Pessoa2;Notificações_Pessoa1;Notificações_Pessoa2;Questões geográficas_Pessoa1;Questões geográficas_Pessoa2;Placas/Veículos_Pessoa1;Placas/Veículos_Pessoa2;Outros_Pessoa1;Outros_Pessoa2;Observacoes_Pessoa1;Observacoes_Pessoa2;conjunto
29;40ae017d-29a8-436e-91a1-cc4bda8e5b8c;Tem que desinstalar e instalar dinovo trava todo dia.;3;negative;0.7644397616386414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
41;091dc8cb-f5ed-4657-8d10-f90d22631328;De uns dias pra cá o App simplesmente não funciona...fica dando erro dizendo q está sendo solucionado em breve;1;negative;0.815442681312561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
109;22cc5ee6-e534-4534-8459-a8e490ae65a3;😤;1;negative;0.669657826423645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
156;b6f34019-ef97-46bd-9379-0985162184e8;pior banco do planeta;1;negative;0.9316446781158448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
157;9d2e8130-27ca-4c02-8147-2912e8cee3b5;O aplicativo não tem funcionado e deixando a desejar. Só trava e precisa ficar reiniciando o celular. PÉSSIMO;1;negative;0.9267366528511048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
26;3e06a0ef-a004-4833-b16f-3d43fe89230a;falta transparências;2;negative;0.9311620593070984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
24;74e1e021-7e4b-4ebc-ae68-587b3df50cc3;A configuração de notificações não serve para nada!!! Toda hora recebo mensagens de produtos que nem quero saber!!! Uma falta de respeito!!!;2;negative;0.9360225796699524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
185;03efcf48-c2f3-440b-ab72-0db05f90cd89;QUANDO CHEGA A NOITE NÃO CONSIGO ENTRAR NO APP NEM FAZER PIX É A TREVA;4;negative;0.8716766238212585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
148;dd9915f5-d1d7-4c06-8902-8f69b6b19424;Estou tendo problemas com app.;1;negative;0.7819619178771973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
82;122d53a2-4aec-4096-8e55-d901280cdb17;toda hr tenho que desinstalar e instalar N está funcionando;5;negative;0.7644367814064026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
40;27c041d7-c77b-4ab0-a47b-de8ea9e9690c;Dindin raspadinha só enganação!;5;negative;0.8488636612892151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
169;9e6e9ee2-7a47-43df-91c1-f933dd15b932;Péssimo .;1;negative;0.9233561754226683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
48;025d2c64-9588-4397-aadc-bc8c681d958c;Não está funcionando.;2;negative;0.8264951705932617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
95;1bd4b742-57d5-40d3-903d-8f0b82c7a17c;Estou com dificuldade para acessar o APP;1;negative;0.7706656455993652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
155;8b3eb118-c14a-4015-acab-647b36da8d60;Nossa eu não tô conseguindo entrar no app do banco meus boletos vão vencer e não consigo entrar;1;negative;0.8926510810852051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
44;c5b1d7c1-1cf2-42f1-b497-bce4e6934d91;Fui entrar no aplicativo e simplesmente não funciona o aplicativo e fica loop pedindo redefinição de senha.;1;negative;0.7902179956436157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
139;45f2e050-d587-4283-8274-0cfaa3996184;Não estou gostando desse aplicativo do banco tá travando demora pra abrir tava bom agora tá muito ruim vou cancelar minha conta só passou raiva não abre;1;negative;0.943040132522583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
4;bb5a6350-18a1-443a-b2c1-51f87c948666;Péssimo pra abrir toda vez tenho q reiniciar o celular;5;negative;0.9178723692893982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
106;a86697d9-c2aa-4977-bb6d-a4adf4667031;Simplesmente coloco dinheiro na conta e some do nada coloquei um dinheiro ontem pra pagar o cartão de crédito e o dinheiro sumiu e o pior tô só me individando;1;negative;0.8668438196182251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
54;3980faa1-5eb1-4ce3-b2e3-7cde69ba265c;Acabei de baixar o aplicativo e não consigo abrir uma conta salário;1;negative;0.8410199284553528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
134;d340828b-bd95-40c8-9bbf-9b65b3ae5ca0;Não consigo acessar minha conta. Fiz o pedido de abertura e ainda não tive um retorno.;2;negative;0.7654605507850647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
181;2fe109a4-d867-41a1-9d16-f3dbff84bb9a;Aplicativo trava de mais;3;negative;0.9308651685714722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
179;6bb99189-d85d-4098-8325-21f45693038e;não consigo entra no app santader way para abrir uma conta;4;negative;0.7860716581344604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
186;da6a1462-2ea0-461c-b2c7-9bf661c56877;Que App Horrível Não Consigo entra para ter Acesso a Minha Conta.;1;negative;0.9301193952560424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
50;1e488c98-a299-4cdb-acd9-441c24952956;Ultimamente tá pior que os bancos digitais vive indisponível;1;negative;0.9345749020576476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
81;009d1c66-a0bc-432d-9159-9fc856f3505a;Tá muito ruim só trava e muito lento;2;negative;0.9171016812324524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
35;60d8ae97-aa70-4310-8cab-549972f17ea7;Pessimo app sempre trava e pede confirmação de senha de cartão deixando assim com duvidas se é o banco ou golpe !;1;negative;0.9176722168922424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
8;a34f0a7d-1f0c-4232-b48c-a73c34d3e273;O aplicativo tá péssimo para abrir.;1;negative;0.9263885617256165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
111;eab3b693-1d67-47d2-9edc-b25944487138;Gosto muito.mas as vezes está travando;5;negative;0.6546421647071838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
92;2c1296de-df03-45e7-b8d1-bec89c164235;Tá muito ruim não abre;1;negative;0.9296627044677734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
84;553c2bb4-0c85-4ef8-919b-c4bf14c4d42f;banco ladrão;1;negative;0.9177506566047668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
177;aca7a50d-c040-499c-8615-5cb0540aa63a;O aplicativo não funciona todas opção só mostra sistema indisponível me ajude a solucionar essa problema por favor;1;negative;0.7890962362289429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
182;27a054eb-7d42-496e-ae3a-3493851b1c0f;Paguei a conta da fatura e ainda parece que eu não paguei Outra coisa quando faço compra não chega notificação na mesma hora e no app não mostra a compra só depois de horas;1;negative;0.7622092366218567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
90;0aefb3ed-3c60-4f4f-bb81-2ac666a0d11e;Péssimo! Os boletos DDA não são excluídos após o pagamento mensal. Por conta disso fiz um pagamento em duplicidade.;2;negative;0.9217475652694702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
9;58a55f31-cf94-4a9e-b8ac-151c32f6cd86;Muita dificuldade para conseguir falar com atendente presencial Não tem suporte Péssimo atendimento online A gente liga nunca consegue resultado Não consigo emitir boleto de renegociação tentando falar com alguém até agora nada vai vencer a data;1;negative;0.9005528092384338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
14;401bea9b-3d39-40cb-8617-e50a9f349a16;Atualizar esse aplicativo deixa opção como personalizar temas cores etc seria ótimo está muito ruim de navegar 😭;3;negative;0.8477591276168823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
60;707272ff-e224-405e-a837-b87496415e78;Não entra quando preciso.;1;negative;0.6445956826210022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
172;dd15e6f8-1fc9-4652-ae18-b246e5b83693;um lixo... bloqueio de poupança sem autorização e etc..;1;negative;0.9588254690170288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
132;e2059aca-771a-4fea-9e3a-44db2afd3f42;trava toda hora muito devagar;1;negative;0.795190155506134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
18;3c655097-c9cf-458b-8b66-a2dfc6cb1fb0;Muito funcional. *Atualização 07/2024: Bem ruim esse banner logo na abertura do App hein?!;4;negative;0.934235692024231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
73;7353b7b7-abdf-4dcc-bb0c-674d030c0e61;Fica fora de sistema não consigo acessar nada;1;negative;0.8050904273986816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
176;56074b1b-d829-4265-91ed-81c56235ea6e;banco desabilitado o 🆔 sozinho dando erro o que tá acontecendo Santander;1;negative;0.8630096912384033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
135;1168550d-38ad-4ecd-8fd7-db8496a9ff24;Muita instabilidade bando horrível;1;negative;0.9603340029716492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
168;8920ed7f-cd78-4b1a-98b7-4a4e3977b63b;libera nunca o cartão de crédito;4;negative;0.6363540291786194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
184;e712f2e8-4ce6-416f-bae5-3a9c37b28f8f;App. Travando toda hora péssimo;2;negative;0.9411778450012208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
64;e88d385f-0d8c-4c8a-bcc6-5173b692af72;Não consigo validar o reconhecimento facial pois quando chega na parte de iniciar ele trava e volta pra tela de habilitar uso total da conta;1;negative;0.7287351489067078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
55;7e7d19fa-53fd-46cc-8bb9-e1313785dd1b;Não estou conseguindo acessá mimha conta;1;negative;0.8384454250335693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
108;f1a0afbb-82ea-4755-85af-7d548f316e1e;pessimo nao funciona um lixo;1;negative;0.931519627571106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
51;150c2510-ad9c-461d-aa15-e82d6b2cb4a5;as notificacoes de pix nao funcionam;4;negative;0.7945946455001831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
197;709d645a-7164-4b63-b0c4-1af2cfb4af8c;Faz tempo q espero ser cliente de vcs é vcs não me aprovam;1;negative;0.8725327849388123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
59;b0758e68-6e52-4890-9918-f85ba6171f4e;Quase sempre o App fica fora do ar.;1;negative;0.7833767533302307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
49;72a2b223-67a0-4731-b8c6-fd4d37e05e46;Aplicativo toda hora não permite acesso;1;negative;0.7286072969436646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
89;63eb6929-efed-4684-ab52-11905e6e64bf;WAY tempo todo indisponível. Perdi promoçao. Prejuízo. Fiz compra com cartão de outro banco. Continuar assim........;2;negative;0.907756209373474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
22;fabcddf7-2b26-4e1e-ba90-9d15a73b51b4;Cada dia pior pirou mais nem fazer pix consigo;1;negative;0.9400147795677184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
58;b0deeec2-9640-4fe8-9646-58be67af18ec;App está péssimo bugado só consigo acessar se reiniciar o celular toda vez;4;negative;0.909850537776947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
161;efccb51e-fe70-47ca-8b69-02042394e3bd;Ele está travando muito vou pagar uma conta não da trava;2;negative;0.8430401682853699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
193;36f5d1d1-7f3e-4b99-a4e4-011f2bd44e08;Muito ruim péssimo;1;negative;0.9457727670669556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
130;a4680734-93a9-47b7-abae-c450e34ec912;Horrível não funciona nada nesse aplicativo;1;negative;0.9422678351402284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
38;c9bee8b3-6a9a-47fd-9ae9-8a7cae91d0da;Meu app dis que nao e possivel entrar pelo meu cll;1;negative;0.7614949941635132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
158;98094d42-7c34-478e-8e11-a8aa194e903e;pior banco que existe horrível demais não carrega nem pra ver a quantidade de dinheiro horrível;1;negative;0.9512507915496826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
194;cd0699a7-0eb8-4226-875c-494effc550ce;Já faz duas semanas que não consigo entrar no aplicativo diz q tenho q buscar uma agência;1;negative;0.7887620329856873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
2;cf23e796-1d95-4cbc-80bc-f78243e13c90;Péssimo não consigo entrar pra pagar fatura;1;negative;0.896888792514801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
53;6b816584-1c0c-440a-bff1-80ec43f47fc9;ruim;1;negative;0.5681286454200745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
150;d6cb6cb0-365f-437a-877d-33d50f3f72fa;Estou ligando mas não atendem. A três meses não mandam fatura da minha renegociação até junho paguei com o código enviado por SMS mas julho ainda não mandaram e não atendem a ligação. Está muito bagunçado o atendimento renegociação Santander!;1;negative;0.9256578087806702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
131;33e37ef9-f199-4d9c-9cdb-ad09628d7c8a;sem crédito;1;negative;0.6487523317337036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
152;a6280bf8-33e2-4c00-86b2-8cc6066c5c1f;Esta travando na tela inicial Não vai nem para a frente e nem volta Tenho que desinstalar e reinstalar e instalar pra dar certo ! Complicado Continua travando Está assim faz 2 semana já 06/07/24 Péssimo Continua 09/07;1;negative;0.9282753467559814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
104;a625bb3d-235f-4876-86c2-245c15395345;Não estou conseguindo entrar no meu aplicativo está aparecendo que está indisponível por favor me expliquem o que está acontecendo por favor;1;negative;0.8107622265815735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
100;3c17c530-ca84-4061-9554-addfbbda77fc;Mto ruim 👎;1;negative;0.9548821449279784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
117;39a9f84b-d214-4769-873f-f43ece52c82f;muito instável e trava toda hora;2;negative;0.9383426904678344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
88;f3b3ee1a-9e0d-43d7-a9f9-7ed62ebd4f44;O aplicativo tá horrível não abre tenho que reiniciar o cel.para poder acessar Afinal o que está acontecendo. Porque esse problema já não foi resolvido?;1;negative;0.9315302968025208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
75;1fb2ea28-af3d-493c-8e8d-d27c3451aeab;Um dos piores banco que já tive o desprazer de ter uma conta!;1;negative;0.9497573375701904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
122;7c9b099c-8ab6-46bd-a2a2-95957072934a;Não consegui encontrar na conta não consegui fazer outra senha 😡;1;negative;0.8578946590423584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
200;906f99ab-fe7d-4115-a454-e9f186e839f6;Demora muito;1;negative;0.7455930113792419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
21;27bc0d22-88a1-42ec-aea6-8649478b3135;Tem que tá reiniciando pro aplicativo abrir. Horrível!;1;negative;0.95001220703125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
189;5fc9ae59-2c9b-4784-9256-0f7413885359;Esse banco é horrível estou tentando quitar um contrato do próprio banco Santander e nao consigo enquanto isso o juros a cada dia aumenta perdi 3 horas em ligações e app e ninguém resolve nada depois de resolver essa pendência nunca mais usarei esse banco.;1;negative;0.957852840423584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
72;3e5f04f3-d1db-4c69-ba52-e330cf42764e;Se você esquecer agência ou conta tá lascado pq não tem como solicitar pra lembrar.;1;negative;0.8084484934806824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
107;71969fa7-490b-4c8f-91e7-718a4493508c;Demora muito;3;negative;0.7455930113792419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
15;42aa7ddb-11cf-412d-ae05-7c0632a68c15;Não tô conseguindo fazer Pix fala que por motivos de segurança para entrar em contato pelos telefones mais não atende.;1;negative;0.6076314449310303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
93;618298bc-5f4c-45aa-a677-a86ec1f5cc54;O aplicativo trava muito em algumas época. Nessa ultima semana não consigo abrir de jeito nenhum. Já desistalei 2 vezes e nada funciona.;2;negative;0.8844990730285645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
180;08559c98-0eb2-451c-8186-150df83b6152;Tá travando muito;1;negative;0.8854317665100098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;teste
103;a4f4621c-0848-49ae-8dac-8040908eb9f6;Uma dificuldade pra abrir o aplicativo;1;negative;0.8350377678871155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;treino
