reviewId;content;score;negative;positive;neutral;PIX;Login/Autenticação;Performance;Interface/Usabilidade;Empréstimos/Crédito;Pagamentos/Boletos;Saldo/Extrato;Atendimento;Cadastro/Conta;Investimentos;Segurança;Notificações;Questões geográficas;Placas/Veículos;Tarifas/Cobranças;Outros
debeca99-4bac-45b3-8d77-29ea0441dc3e;O Santander é um banco sensacional o banco que corre com rico e com pobre para eles todos são iguais Obrigado Santander para eu fazer parte da minha família gratidão sempre a vocês aí uma equipe 100% um atendimento nota 1000 então só motivo de agradecimento Tá bom obrigado;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
054d6c0c-1880-44f2-bd66-d20b7288cdbc;atendimento maravilhoso;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
806723f6-ce07-46e9-8841-c875cd31918e;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30c3df64-3bf9-40f4-8b6f-661291bdc28a;Ótima escolha;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69e7602d-8048-4c14-918e-a08129205ea3;Show de bola 🙂;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33736c0b-ad42-49cc-9990-3477d105f29d;App muito bom e fácil de usar.;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
b473dd3f-ee38-454a-a294-a49698a11ca0;Maravilhosa;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f2ca5ba3-b60b-459c-9616-cc56273b98b0;perfeito;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dd09dac8-b26e-44bb-8320-468e70601db7;bom gostei muito obrigado 🙂;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9390df6d-a94d-4431-a77c-3919572a3105;otimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497fb1a7-a5f3-474c-9432-f4c89c66a442;Constantemente com problema.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ee776052-c751-45e8-b48a-8067d2442e6d;Muito 👍;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a6280bf8-33e2-4c00-86b2-8cc6066c5c1f;Esta travando na tela inicial Não vai nem para a frente e nem volta Tenho que desinstalar e reinstalar e instalar pra dar certo ! Complicado Continua travando Está assim faz 2 semana já 06/07/24 Péssimo Continua 09/07;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4b72c973-5f1b-4211-b01e-9a560bae4726;amo meu banco.;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49208721-f488-4a36-97d1-ff0caa6643ad;Péssimo Atendimento.;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
360b7872-e336-4756-a375-b7e327e66b24;ótimo 👍 adorei Bom pa;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3c17c530-ca84-4061-9554-addfbbda77fc;Mto ruim 👎;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172d07aa-1298-4201-96e0-ea7a111ab974;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f09e840b-9db5-42ec-9b0e-e5c34f97c87c;Perfeito App;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
75b09ed6-79fd-4833-b5f8-0f7734a2f6a6;Ruim 👎até hoje não recebi meu cartão.;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0a2e50d3-ff5c-45f5-a992-409ff077a41f;pra mim um dos melhores 👏👏👏;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807ffb6d-1b54-4054-84d3-2e322dcdfe44;amei o aplicativo do banco Santander é prático e rápido de resolver e fazer pix amei de mais;5;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
26eb1a23-6f5f-49d4-8173-db2d8d82e06a;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30544a41-4b61-4713-b8ff-9eda15bf2215;Travou do nada sem querer eu fizesse nada um app atrasado;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
391d9919-962e-46d5-a351-cad0ad00e965;parabéns;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d7dc3947-f25c-44e5-9c70-31e129747808;Top;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b6f34019-ef97-46bd-9379-0985162184e8;pior banco do planeta;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dc96008d-5700-4b9a-9120-c30d19cb6f44;o melhor banco de todos que eu já tivi 😍😍;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3decf37b-64d1-4e71-bf8c-2b57c9c1d848;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73e5ca73-0c9f-4db8-a44a-69de5ac78def;Péssimo os telefones não funcionam e os atendentes educados;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
709d645a-7164-4b63-b0c4-1af2cfb4af8c;Faz tempo q espero ser cliente de vcs é vcs não me aprovam;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
e5c439e7-6cbe-4880-b58b-8b88dcc628ed;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9e499264-d02d-436a-bf75-f2241a63ebf5;Meu cartão não chegou estou esperando;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
e8dc0aff-675c-4e1b-bc9c-82d870791455;otimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e70b386c-8fb2-455f-971a-50947357ba97;muito bom excelente;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98395237-a6ba-42a1-90d6-3496bba76550;tô gostando desse banco;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8cac42bd-f4ed-419c-a2d6-97e1e4bfcbd3;muito bom.;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ac487f88-660b-487b-9035-8a95876d395f;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5ac1d6a5-c208-4954-bad2-da1089d49f01;muito bom só poderia liberar mais limite pra mim 🥺❤😘;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
39a9f84b-d214-4769-873f-f43ece52c82f;muito instável e trava toda hora;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
c5ff5280-ba25-4c9e-a52f-e74522074d10;Não estou conseguindo acessar minha conta;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e2493821-7b5e-4e6d-b78b-d6c330320b71;Pra eu entrar no app tenho que reiniciar o celular pra entrar;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
dc82d3b6-06be-41c0-b03b-7edd7566e799;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fd631c2d-f124-4cc9-8ecf-f247f480b4d2;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c7d14e88-5bed-4595-adfe-0486e0fd32f4;O app está horrível diz q o sistema está indisponível;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
8156161f-acca-4b60-b7a6-2d1cd99d3b81;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9a321833-0bfe-4fc8-9c0d-81fa3607c31a;Não pede senha para realizar transferência via pix;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3f9557a6-2e4f-4884-b820-9b266831f2ca;muito bom 😃;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3e5f04f3-d1db-4c69-ba52-e330cf42764e;Se você esquecer agência ou conta tá lascado pq não tem como solicitar pra lembrar.;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2224c2af-2515-48be-9878-19f162bd5056;ótimo app recomendo a todos;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
a768ae87-1d6a-408a-9f9a-877258492d9f;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60bc8859-3893-4fc5-a5c8-d1f2ad2f26ee;toooop;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86f75200-0630-4313-a463-27c132879177;Excelente atendimento. Rápido e resolvido . Agradecido pelo atendimento.;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
dad0390a-9dfb-4f29-9446-0664b3d22965;Boa tarde não consigo entra no app já desinstalei e já estalei de novo e nada de conseguir entra no app;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c7ccc2ba-153f-4749-89d3-db3a2b6991f9;atendimento VIP;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
28b895db-24de-438f-8b08-ec74ca749af5;ótima;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6d36e560-3665-431a-bcf0-14c9093d91b0;Não se consegue visualizar valores de empréstimos para quitação.;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
dfca193e-9273-4984-b6aa-49ff3f221532;Otimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cce567e6-4d5b-4fc1-814f-8d5b327ba4a7;muito bom 👍;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ce08e742-4762-4be6-82ca-6565794e9a06;Oi serviço é ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ab1edacb-871e-4fc8-ab84-13d2673b0843;gostei;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f85a3ca9-032e-4ba7-ad82-ce4d3cef548b;Boa;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160dffc8-084a-4ca2-acd1-38cb8a4fb7ff;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f0b902b5-d73b-43aa-877c-d9459ae525bb;Muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9337fdee-228d-4424-a36b-838778cdb095;presica travar menos;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
c0e525fa-72cf-4a9c-aab6-8320aad59fe9;Sempre fui bem gerenciada pelo Santander;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
550efdc9-23a9-4043-b41d-74e0c62bb9c0;Não recebo nenhuma notificação de pix;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9e9cc504-b354-430b-acc4-4441393351e7;Vcs poderiam mudar a tela do aplicativo por uma com menos detalhes e mais serviços básicos;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
dd235820-336a-41c5-8d0f-69424cccfbe3;Aplicativo está travando muito tenho que reiniciar o celular toda vez que preciso entrar no aplicativo 😡;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
e712f2e8-4ce6-416f-bae5-3a9c37b28f8f;App. Travando toda hora péssimo;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
e2658137-37da-42b2-9b81-2c1ba0644cef;Boa essa conta?;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8920ed7f-cd78-4b1a-98b7-4a4e3977b63b;libera nunca o cartão de crédito;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
dc2e6193-002d-4d74-8ec8-50f51f170e42;Ruim.;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6a38102b-328f-44f3-adf9-96e16bcd0144;Aplicativo melhorou bastante desde 2021. Hj 2024 dou 5 estrelas para APP.;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
27bc0d22-88a1-42ec-aea6-8649478b3135;Tem que tá reiniciando pro aplicativo abrir. Horrível!;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
08559c98-0eb2-451c-8186-150df83b6152;Tá travando muito;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5e96077b-2737-40f7-a6c8-ee0694c0fad4;uma excelente instituição 😉;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b677b1cd-c45c-4af7-8d37-268c89b0aba0;Satisfeito;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cd0699a7-0eb8-4226-875c-494effc550ce;Já faz duas semanas que não consigo entrar no aplicativo diz q tenho q buscar uma agência;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fe39e26f-d503-4650-9a9f-f66b51183ef6;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d272080-1839-4fcd-9f01-8a3df7129460;Sempre tá com problemas;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ed49d6b4-e53b-4a29-9fad-9c068f3496c0;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dfa48e22-f331-4ad8-b307-fbe00e55d5c7;muito bom;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
de15a5f5-0a9b-4ea9-8e6c-caf62650fdfa;maravilha;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ff1ac383-b278-40d1-8311-78db6e6349bb;foi excelente;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7e11acc2-58f9-4203-a922-93fde36cdecf;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4595cd73-57f6-4cee-a85b-0c7e8c714fcc;pecimo;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
746d2668-9233-4092-a519-5682333cba50;app muito bom e fácil de acessar .;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
b0d95bce-5a9c-4294-ad0c-2c1d705bed8c;Bem satisfeita com meu banco fechei outra conta em outra instituição para ficar com Santander;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f40b4346-8e02-4686-ae05-4cbd632048e6;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c461992f-ea80-4c18-be2d-5397cac35dd2;O Santander e um dos melhores bancos;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4edcf0d4-e46a-4f84-b39d-df02a3aaca70;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10d0f0b3-88c5-4a5d-b4f0-8ffa773c7a44;me atende com louvor;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5a44aec5-92d3-4bcc-bec3-a01b58d3c901;Santander é um banco que atende as minhas nesesidade;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386bc5d1-ebfd-4282-a029-4795fe7ac638;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0c02a4bf-63b8-4d5d-b136-946d21651722;perfeito 😃;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fb253c5f-753c-42a7-b753-d6c32c2c95c8;bom;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8ca6dadb-ebd8-4821-a1ee-2e01f05e0637;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3625eebd-da3e-4eba-aa07-ed8df74da522;Esse eu confio #santader;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51970f4b-302a-4a8a-856e-327747da3825;Ótima;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1c4bd77b-59da-49d2-a0be-91ec2af66245;É ótima!;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
734396df-69d3-4b09-b8bd-ae8b3fc9d566;Um lixo o nubank foi o único que libera cartão de crédito com limite na hora e não tem essas frescura.;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5fea8d3e-9dbf-434a-8807-df96c3670a87;ecelente;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d44bc59c-19b7-4d87-9291-45031f5294ff;excelentemente bem atendida;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4fe18b7f-fae2-40a1-83a4-d8cc76743bd6;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4f6761fb-947e-46ef-b994-5c745b7550aa;Excelente banco recomendo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72d7b224-6f67-42e6-8962-4effc3fb4abb;excelente;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
831d968f-9c09-4d13-b4ea-3e5b89cb951b;simples e facil;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
d6ef9ff2-6641-4e43-ab1d-3988810eb366;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9ba35a76-2363-4a5b-9772-3f6445ef0d45;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46791e32-0ef7-4deb-9992-258992b66b6d;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5fc9ae59-2c9b-4784-9256-0f7413885359;Esse banco é horrível estou tentando quitar um contrato do próprio banco Santander e nao consigo enquanto isso o juros a cada dia aumenta perdi 3 horas em ligações e app e ninguém resolve nada depois de resolver essa pendência nunca mais usarei esse banco.;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
768ecdd2-e62c-49c8-a6dd-b74fb1f3f64b;nunca tive problema com esse APP.agora fica travando.e se não abrir num dia no outro não abre mais....tenho que desinstalar e começar tudo de novo....em uma emergência vai ser complicado fazer isso....fineza verificar pq acontece;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15ff24b6-b9c0-4485-84b9-3c7277e15e93;Espero que seja e continue sempre assim.;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55849d11-d884-4948-b73f-46b7765cbe1c;Banco lixo;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
022f62a1-f48f-4c52-8dc4-1d83518a2777;Preciso de mais crédito para investir no meu novo negócio falta estuque pra omenta as vendas;5;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
a86697d9-c2aa-4977-bb6d-a4adf4667031;Simplesmente coloco dinheiro na conta e some do nada coloquei um dinheiro ontem pra pagar o cartão de crédito e o dinheiro sumiu e o pior tô só me individando;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
4fc1a53a-9622-4fb2-be48-a0bf2a79335e;banco Excelente;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07e98f2f-6376-4fa3-9865-f3ded1828584;Sempre que vou usar pede pra redefinir a senha. Está insuportável usar esse app.;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7e14f11a-043c-49ff-8ae4-1770eb5c6ee9;gostei muito;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c2a95946-242e-4f72-aaae-22863bf1b329;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b6940efa-76ea-463f-8e01-744f205f963a;Horrível trava não entra no app precisa desinstalar e instalar toda hora horrível;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4fe999b9-d2ce-4276-89d9-29b70d98ae97;estou amando;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
44428a78-2c30-4be6-9baf-f9b6f81bbdea;Muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7b0aea4b-9b44-4e7b-8417-e3825fc5a500;App travando e nao me.permite acessar nada ja faz uns dias...alguém sabe dizer o que esta acontecendo????;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
630243c2-8b54-4c15-84f9-8650c58184ec;top;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5855b1d0-41e6-4497-850f-a9e4c8ae82d6;ok bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4be56233-71ac-4546-af11-0f187db31a13;Ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a27f1c34-4807-487c-8ae8-12a8cc6cd6ab;Melhor banco do Brasil;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4f38198e-8d82-4aa0-bd4a-1d30b041215f;bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27c041d7-c77b-4ab0-a47b-de8ea9e9690c;Dindin raspadinha só enganação!;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19dc3a18-5045-4d18-a184-2e6650270dc0;O APP péssimo.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4b33a33f-cd93-401e-a617-6d2635e3d3a4;otimo;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a6bbc37b-09db-4227-ab9d-17c256695afa;Moto boy de peças;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a97c0bca-26a0-4b0e-a647-0be831ffa1b5;melhor banco;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9eff9ed6-5991-4626-b5c0-989967e02ae7;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4b884c13-9560-4252-95f4-794135fad223;Preciso de credito mínimo 300;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0b1185da-4634-45f7-8274-490428cdc1b3;Aplicativo super fluido em todas as telas. Com poucos cliques e você tem tudo na mão. Intuitivo e com design bonito tem um excelente desempenho.;5;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
074e27c7-e128-462a-8455-393052664195;Orrivel banco fdp fica quase sempre indisponível;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
c7e6def5-ec85-42fd-bbf4-f1a44886e167;Um lixo...A gente precisa fazer um pix urgente o banco funciona....;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
965f9472-1f00-41ac-8d18-ed7b06e91e8d;O aplicativo funciona muito bem no meu aparelho. É extremamente rápido e até hoje não tive problemas. Só falta a liberação de um cartão de crédito.;5;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
a27b3258-cf25-4e9c-962c-a5c3561d6503;Quero normaliza meu app;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bd50ac39-8a2d-45f9-8985-9ef059a64161;super bom e indico. de fácil acesso.;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
c04c6f60-c238-4158-b7a2-672469327317;Travando muito;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87942b2d-8320-48db-a86c-cdf087a523b8;ótimo legal gostei;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e948e19d-0582-492d-bb6c-80502bde2e09;muito bom;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2ed2dcee-26d9-4deb-8cc3-0ac2c5618f2f;muito prático;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
080bc43e-573d-443b-8e3e-7c70448bdc40;até agora bom;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
c7a8ad22-5699-4f84-bfaa-f0f9b205c78e;um dos melhores bancos;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82001de7-eaa4-4f15-a679-85f0c563aed8;muito bom show;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49e87128-f96f-403f-99dc-ea4ecf47f28b;BOM;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d7526798-040b-418c-bcc3-455ee452a899;muito obrigado pela atenção ótimo Bom atendimento tudo que precisei fui atendido obrigado pela atenção 🤑🤑🤑🤑;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
f816ea37-493b-43e0-9a3f-92d2cfb6d73a;Ele ytrava muito tenho que ficar desestalando sempre que vou usar o APP do banco.;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17b62416-c15b-426c-b3dd-c7eb5112fa0f;muito bom gostei;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9c3b0310-9f8e-4a75-a593-6f0992d6b73b;Não consigo acessar minha conta toda vez tenho que reiniciar o celular;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
c9bee8b3-6a9a-47fd-9ae9-8a7cae91d0da;Meu app dis que nao e possivel entrar pelo meu cll;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d7935f03-0f97-4325-a275-17a25ab5ee89;Eles são o melhor banco do Brasil;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f38575b7-8b3a-48ee-89dc-a9f9af2244dd;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ba8b15a4-297f-4d80-923d-d1179c3401bd;O aplicativo não tem opção de resgate ou ver contrato do produto DinDin;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
45ba7b59-e4fb-4904-8e97-32aa4af7f58c;App muito bom;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bb0f04f2-6c1b-4f8c-bc5f-a5fd187754cd;Excelente App;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2b0c989c-fc6d-4d88-a1b8-cab14e008204;bom;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b7f8eeaa-ca31-43e3-a4d3-5f52e6e0b878;ótimo;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
719bb9cc-1715-42b3-b766-7819f2c7d401;Aplicativo simples e eficiente;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
63eb6929-efed-4684-ab52-11905e6e64bf;WAY tempo todo indisponível. Perdi promoçao. Prejuízo. Fiz compra com cartão de outro banco. Continuar assim........;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cb8d670d-0ec3-451d-9411-3a8355e43a2c;Horrível;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2a47012c-686f-4102-a392-60f785524b41;muito bom mesmo top ☺️;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
